dvfs_mode,state,submission_time,start_time,finish_time,nodes,job_id,terminated
base,active,15016.0,48780.0,48823.0,2,9262076.0,False
base,active,15102.0,48780.0,49130.0,14,9262078.0,True
base,active,15127.0,48780.0,49130.0,16,9262079.0,True
base,active,15153.0,48780.0,49130.0,26,9262080.0,True
base,active,15544.0,48781.0,48782.0,32,9262100.0,False
base,active,15635.0,48781.0,48823.0,47,9262129.0,False
base,active,15638.0,48782.0,48825.0,32,9262130.0,False
base,active,15640.0,48821.0,48862.0,0,9262131.0,False
base,active,15724.0,48821.0,49171.0,5,9262132.0,True
base,active,15751.0,48823.0,49173.0,2,9262133.0,True
base,active,15775.0,48823.0,49173.0,47,9262134.0,True
base,active,16166.0,48825.0,48826.0,32,9262141.0,False
base,active,16167.0,48826.0,48827.0,32,9262142.0,False
base,active,16169.0,48827.0,50206.0,32,9262143.0,False
base,active,16182.0,48845.0,48846.0,42,9262151.0,False
base,active,16173.0,48845.0,50263.0,7,9262145.0,False
base,active,16177.0,48845.0,50266.0,39,9262148.0,False
base,active,16179.0,48845.0,50390.0,40,9262149.0,False
base,active,16176.0,48845.0,50545.0,35,9262147.0,False
base,active,16174.0,48845.0,50600.0,29,9262146.0,False
base,active,16171.0,48845.0,50685.0,4,9262144.0,False
base,active,16180.0,48845.0,50972.0,41,9262150.0,False
base,active,16183.0,48846.0,48847.0,42,9262152.0,False
base,active,16190.0,48847.0,48848.0,42,9262157.0,False
base,active,16192.0,48848.0,48849.0,42,9262158.0,False
base,active,,48849.0,49046.0,42,-1.0,
base,active,,48862.0,48965.0,0,-1.0,
base,active,,48965.0,49046.0,33,-1.0,
base,active,16619.0,48965.0,49944.0,0 1 10 15 17 18 21 31,9262159.0,False
base,active,,49046.0,49051.0,52 58,-1.0,
base,active,17678.0,49046.0,49639.0,22 23 33 37 38 42 46 51,9262160.0,False
base,active,,49051.0,49173.0,62 63,-1.0,
base,active,17678.0,49051.0,49631.0,52 53 54 56 58 59 60 61,9262161.0,False
base,active,,49130.0,49173.0,14 16 26,-1.0,
base,active,,49171.0,49173.0,5,-1.0,
base,active,17678.0,49173.0,49751.0,2 5 14 16 26 47 62 63,9262162.0,False
base,active,18335.0,49631.0,49649.0,58,9262176.0,False
base,active,18330.0,49631.0,49650.0,53,9262173.0,False
base,active,18340.0,49631.0,49655.0,61,9262179.0,False
base,active,18337.0,49631.0,49658.0,59,9262177.0,False
base,active,18332.0,49631.0,49661.0,54,9262174.0,False
base,active,18334.0,49631.0,49663.0,56,9262175.0,False
base,active,18338.0,49631.0,49663.0,60,9262178.0,False
base,active,18329.0,49631.0,49664.0,52,9262172.0,False
base,active,18936.0,49639.0,49640.0,46,9262196.0,False
base,active,18400.0,49639.0,49680.0,33,9262190.0,False
base,active,18397.0,49639.0,49681.0,23,9262189.0,False
base,active,18395.0,49639.0,49682.0,22,9262188.0,False
base,active,18489.0,49639.0,49989.0,37,9262191.0,True
base,active,18515.0,49639.0,49989.0,38,9262192.0,True
base,active,18541.0,49639.0,49989.0,42,9262193.0,True
base,active,18958.0,49639.0,51005.0,51,9262210.0,False
base,active,18960.0,49640.0,51231.0,46,9262211.0,False
base,active,18961.0,49649.0,51062.0,58,9262212.0,False
base,active,18963.0,49650.0,51562.0,53,9262213.0,False
base,active,20925.0,49653.0,49672.0,36,9262237.0,False
base,active,20922.0,49653.0,49677.0,13,9262235.0,False
base,active,20920.0,49653.0,49680.0,12,9262234.0,False
base,active,20923.0,49653.0,49680.0,34,9262236.0,False
base,active,18969.0,49653.0,50997.0,11,9262217.0,False
base,active,18967.0,49653.0,51181.0,9,9262216.0,False
base,active,18966.0,49653.0,51452.0,8,9262215.0,False
base,active,18964.0,49653.0,51565.0,3,9262214.0,False
base,active,20926.0,49655.0,49675.0,61,9262238.0,False
base,active,20928.0,49658.0,49688.0,59,9262239.0,False
base,active,20929.0,49661.0,49679.0,54,9262240.0,False
base,active,20931.0,49663.0,49696.0,56,9262241.0,False
base,active,20998.0,49663.0,49706.0,60,9262242.0,False
base,active,21001.0,49664.0,49706.0,52,9262243.0,False
base,active,21004.0,49672.0,49713.0,36,9262244.0,False
base,active,21088.0,49675.0,50025.0,61,9262245.0,True
base,active,21115.0,49677.0,50027.0,13,9262246.0,True
base,active,21140.0,49679.0,50029.0,54,9262247.0,True
base,active,21526.0,49680.0,49681.0,12,9262256.0,False
base,active,21533.0,49680.0,49681.0,33,9262260.0,False
base,active,21542.0,49680.0,49681.0,34,9262266.0,False
base,active,21543.0,49681.0,49682.0,12,9262267.0,False
base,active,21653.0,49681.0,49722.0,25,9262298.0,False
base,active,21647.0,49681.0,49723.0,20,9262296.0,False
base,active,21650.0,49681.0,49724.0,23,9262297.0,False
base,active,21737.0,49681.0,50031.0,33,9262299.0,True
base,active,21760.0,49681.0,50031.0,34,9262300.0,True
base,active,21785.0,49681.0,50031.0,43,9262301.0,True
base,active,22169.0,49681.0,51060.0,45,9262303.0,False
base,active,22174.0,49681.0,51088.0,50,9262306.0,False
base,active,22172.0,49681.0,51578.0,49,9262305.0,False
base,active,22168.0,49681.0,51604.0,44,9262302.0,False
base,active,22171.0,49681.0,51617.0,48,9262304.0,False
base,active,22177.0,49682.0,51098.0,22,9262308.0,False
base,active,22176.0,49682.0,51473.0,12,9262307.0,False
base,active,22179.0,49688.0,51553.0,59,9262309.0,False
base,active,22181.0,49696.0,49697.0,56,9262310.0,False
base,active,22182.0,49697.0,49698.0,56,9262311.0,False
base,active,22190.0,49698.0,49699.0,56,9262316.0,False
base,active,22191.0,49699.0,49700.0,56,9262317.0,False
base,active,22193.0,49700.0,51490.0,56,9262318.0,False
base,active,22196.0,49706.0,50717.0,60,9262320.0,False
base,active,22195.0,49706.0,51213.0,52,9262319.0,False
base,active,22198.0,49713.0,51042.0,36,9262321.0,False
base,active,22199.0,49722.0,51522.0,25,9262322.0,False
base,active,22201.0,49723.0,51406.0,20,9262323.0,False
base,active,22202.0,49724.0,51113.0,23,9262324.0,False
base,active,24142.0,49751.0,49767.0,14,9262327.0,False
base,active,24146.0,49751.0,49768.0,26,9262329.0,False
base,active,24149.0,49751.0,49775.0,62,9262331.0,False
base,active,24150.0,49751.0,49776.0,63,9262332.0,False
base,active,24144.0,49751.0,49778.0,16,9262328.0,False
base,active,24140.0,49751.0,49779.0,5,9262326.0,False
base,active,24147.0,49751.0,49781.0,47,9262330.0,False
base,active,22203.0,49751.0,51072.0,2,9262325.0,False
base,active,24152.0,49767.0,49782.0,14,9262333.0,False
base,active,24166.0,49768.0,49801.0,26,9262342.0,False
base,active,24168.0,49775.0,49796.0,62,9262343.0,False
base,active,24169.0,49776.0,49806.0,63,9262344.0,False
base,active,24171.0,49778.0,49814.0,16,9262345.0,False
base,active,24172.0,49779.0,49804.0,5,9262346.0,False
base,active,24174.0,49781.0,49788.0,47,9262347.0,False
base,active,24175.0,49782.0,49819.0,14,9262348.0,False
base,active,24177.0,49788.0,49806.0,47,9262349.0,False
base,active,24227.0,49796.0,49836.0,62,9262350.0,False
base,active,24230.0,49801.0,49841.0,26,9262351.0,False
base,active,24232.0,49804.0,49845.0,5,9262352.0,False
base,active,24315.0,49806.0,50156.0,47,9262353.0,True
base,active,24344.0,49806.0,50156.0,63,9262354.0,True
base,active,24370.0,49814.0,50164.0,16,9262355.0,True
base,active,24795.0,49819.0,49820.0,14,9262363.0,False
base,active,24800.0,49820.0,49821.0,14,9262366.0,False
base,active,24801.0,49821.0,49822.0,14,9262367.0,False
base,active,24902.0,49822.0,49864.0,14,9262404.0,False
base,active,24905.0,49836.0,49882.0,62,9262405.0,False
base,active,24908.0,49841.0,49882.0,26,9262406.0,False
base,active,24998.0,49845.0,50195.0,5,9262407.0,True
base,active,25470.0,49863.0,49864.0,24,9262425.0,False
base,active,25025.0,49863.0,50213.0,6,9262408.0,True
base,active,25050.0,49863.0,50213.0,19,9262409.0,True
base,active,25471.0,49863.0,51195.0,27,9262426.0,False
base,active,25473.0,49863.0,51235.0,28,9262427.0,False
base,active,25477.0,49863.0,51289.0,57,9262430.0,False
base,active,25474.0,49863.0,51539.0,30,9262428.0,False
base,active,25476.0,49863.0,51675.0,55,9262429.0,False
base,active,25479.0,49864.0,51183.0,14,9262431.0,False
base,active,25480.0,49864.0,51683.0,24,9262432.0,False
base,active,27334.0,49882.0,49912.0,62,9262450.0,False
base,active,25482.0,49882.0,50898.0,26,9262433.0,False
base,active,27336.0,49912.0,49939.0,62,9262451.0,False
base,active,27337.0,49939.0,49957.0,62,9262452.0,False
base,active,27341.0,49944.0,49962.0,10,9262455.0,False
base,active,27339.0,49944.0,49963.0,0,9262453.0,False
base,active,27343.0,49944.0,49967.0,15,9262456.0,False
base,active,27340.0,49944.0,49970.0,1,9262454.0,False
base,active,27344.0,49944.0,49971.0,17,9262457.0,False
base,active,27414.0,49944.0,49985.0,31,9262460.0,False
base,active,27409.0,49944.0,49986.0,18,9262458.0,False
base,active,27412.0,49944.0,49991.0,21,9262459.0,False
base,active,27508.0,49957.0,50307.0,62,9262461.0,True
base,active,27534.0,49962.0,50312.0,10,9262462.0,True
base,active,27557.0,49963.0,50313.0,0,9262463.0,True
base,active,27948.0,49967.0,51941.0,15,9262464.0,False
base,active,27950.0,49970.0,51947.0,1,9262465.0,False
base,active,27951.0,49971.0,51896.0,17,9262466.0,False
base,active,27953.0,49985.0,51367.0,31,9262467.0,False
base,active,27955.0,49986.0,51856.0,18,9262468.0,False
base,active,27956.0,49989.0,51394.0,37,9262469.0,False
base,active,27958.0,49989.0,52065.0,38,9262470.0,False
base,active,27960.0,49989.0,52066.0,42,9262471.0,False
base,active,27974.0,49991.0,51393.0,21,9262480.0,False
base,active,27976.0,50025.0,51944.0,61,9262481.0,False
base,active,27977.0,50027.0,51835.0,13,9262482.0,False
base,active,27979.0,50029.0,51347.0,54,9262483.0,False
base,active,27982.0,50031.0,51171.0,34,9262485.0,False
base,active,27980.0,50031.0,51199.0,33,9262484.0,False
base,active,27983.0,50031.0,51201.0,43,9262486.0,False
base,active,30048.0,50156.0,50183.0,63,9262488.0,False
base,active,27985.0,50156.0,51296.0,47,9262487.0,False
base,active,30050.0,50164.0,50185.0,16,9262489.0,False
base,active,30051.0,50183.0,50209.0,63,9262490.0,False
base,active,30053.0,50185.0,50208.0,16,9262491.0,False
base,active,30054.0,50195.0,50222.0,5,9262492.0,False
base,active,30056.0,50206.0,50232.0,32,9262493.0,False
base,active,30058.0,50208.0,50219.0,16,9262494.0,False
base,active,30059.0,50209.0,50224.0,63,9262495.0,False
base,active,30075.0,50213.0,50230.0,19,9262505.0,False
base,active,30073.0,50213.0,50246.0,6,9262504.0,False
base,active,30077.0,50219.0,50240.0,16,9262506.0,False
base,active,30078.0,50222.0,50257.0,5,9262507.0,False
base,active,30080.0,50224.0,50248.0,63,9262508.0,False
base,active,30081.0,50230.0,50265.0,19,9262509.0,False
base,active,30083.0,50232.0,50265.0,32,9262510.0,False
base,active,30084.0,50240.0,50261.0,16,9262511.0,False
base,active,30146.0,50246.0,50288.0,6,9262512.0,False
base,active,30148.0,50248.0,50289.0,63,9262513.0,False
base,active,30151.0,50257.0,50298.0,5,9262514.0,False
base,active,30234.0,50261.0,50611.0,16,9262515.0,True
base,active,30259.0,50263.0,50613.0,7,9262516.0,True
base,active,30282.0,50265.0,50615.0,19,9262517.0,True
base,active,30673.0,50265.0,51669.0,32,9262518.0,False
base,active,30702.0,50266.0,52179.0,39,9262519.0,False
base,active,30728.0,50288.0,51691.0,6,9262520.0,False
base,active,30730.0,50289.0,52161.0,63,9262521.0,False
base,active,30737.0,50298.0,51812.0,5,9262522.0,False
base,active,30748.0,50307.0,52121.0,62,9262523.0,False
base,active,30749.0,50312.0,52100.0,10,9262524.0,False
base,active,30751.0,50313.0,51727.0,0,9262525.0,False
base,active,30764.0,50390.0,50391.0,40,9262533.0,False
base,active,30766.0,50391.0,51767.0,40,9262534.0,False
base,active,30767.0,50545.0,51889.0,35,9262535.0,False
base,active,30768.0,50600.0,52446.0,29,9262536.0,False
base,active,30770.0,50611.0,51786.0,16,9262537.0,False
base,active,30772.0,50613.0,51974.0,7,9262538.0,False
base,active,30773.0,50615.0,51876.0,19,9262539.0,False
base,active,30775.0,50685.0,51863.0,4,9262540.0,False
base,active,30777.0,50717.0,52028.0,60,9262541.0,False
base,active,32643.0,50898.0,50919.0,26,9262542.0,False
base,active,32644.0,50919.0,50953.0,26,9262543.0,False
base,active,32646.0,50953.0,50980.0,26,9262544.0,False
base,active,32648.0,50972.0,50988.0,41,9262545.0,False
base,active,32649.0,50980.0,51004.0,26,9262546.0,False
base,active,32651.0,50988.0,51006.0,41,9262547.0,False
base,active,32652.0,50997.0,51013.0,11,9262548.0,False
base,active,32654.0,51004.0,51022.0,26,9262549.0,False
base,active,32668.0,51005.0,51035.0,51,9262558.0,False
base,active,32671.0,51006.0,51040.0,41,9262559.0,False
base,active,32672.0,51013.0,51040.0,11,9262560.0,False
base,active,32674.0,51022.0,51040.0,26,9262561.0,False
base,active,32675.0,51035.0,51056.0,51,9262562.0,False
base,active,32677.0,51040.0,51067.0,11,9262563.0,False
base,active,32680.0,51040.0,51067.0,41,9262565.0,False
base,active,32678.0,51040.0,51083.0,26,9262564.0,False
base,active,32758.0,51042.0,51084.0,36,9262566.0,False
base,active,32760.0,51056.0,51099.0,51,9262567.0,False
base,active,32763.0,51060.0,51102.0,45,9262568.0,False
base,active,32836.0,51062.0,51412.0,58,9262569.0,True
base,active,32862.0,51067.0,51417.0,11,9262570.0,True
base,active,32886.0,51067.0,51417.0,41,9262571.0,True
base,active,33264.0,51072.0,52980.0,2,9262572.0,False
base,active,33266.0,51083.0,52996.0,26,9262573.0,False
base,active,33267.0,51084.0,52948.0,36,9262574.0,False
base,active,33269.0,51088.0,52577.0,50,9262575.0,False
base,active,33271.0,51098.0,52504.0,22,9262576.0,False
base,active,33272.0,51099.0,52862.0,51,9262577.0,False
base,active,33274.0,51102.0,52538.0,45,9262578.0,False
base,active,33276.0,51113.0,52771.0,23,9262579.0,False
base,active,33290.0,51171.0,53026.0,34,9262588.0,False
base,active,33291.0,51181.0,53032.0,9,9262589.0,False
base,active,33293.0,51183.0,52281.0,14,9262590.0,False
base,active,33295.0,51195.0,52293.0,27,9262591.0,False
base,active,33296.0,51199.0,52566.0,33,9262592.0,False
base,active,33298.0,51201.0,53062.0,43,9262593.0,False
base,active,33299.0,51213.0,52988.0,52,9262594.0,False
base,active,33301.0,51231.0,52609.0,46,9262595.0,False
base,active,35216.0,51235.0,51259.0,28,9262596.0,False
base,active,35218.0,51259.0,51305.0,28,9262597.0,False
base,active,35220.0,51289.0,51327.0,57,9262598.0,False
base,active,35221.0,51296.0,51321.0,47,9262599.0,False
base,active,35223.0,51305.0,51332.0,28,9262600.0,False
base,active,35225.0,51321.0,51359.0,47,9262601.0,False
base,active,35227.0,51327.0,51362.0,57,9262602.0,False
base,active,35228.0,51332.0,51348.0,28,9262603.0,False
base,active,35242.0,51347.0,51374.0,54,9262612.0,False
base,active,35244.0,51348.0,51381.0,28,9262613.0,False
base,active,35245.0,51359.0,51384.0,47,9262614.0,False
base,active,35246.0,51362.0,51376.0,57,9262615.0,False
base,active,35248.0,51367.0,51388.0,31,9262616.0,False
base,active,35249.0,51374.0,51398.0,54,9262617.0,False
base,active,35251.0,51376.0,51410.0,57,9262618.0,False
base,active,35253.0,51381.0,51415.0,28,9262619.0,False
base,active,,51384.0,52284.0,47,-1.0,
base,active,,51388.0,52288.0,31,-1.0,
base,active,,51393.0,52293.0,21,-1.0,
base,active,,51394.0,52294.0,37,-1.0,
base,active,,51398.0,52298.0,54,-1.0,
base,active,,51406.0,52306.0,20,-1.0,
base,active,,51410.0,52310.0,57,-1.0,
base,active,,51412.0,52312.0,58,-1.0,
base,active,,51415.0,52315.0,28,-1.0,
base,active,,51417.0,52317.0,11 41,-1.0,
base,active,,51452.0,52352.0,8,-1.0,
base,active,,51473.0,52373.0,12,-1.0,
base,active,,51490.0,52390.0,56,-1.0,
base,active,,51522.0,52422.0,25,-1.0,
base,active,,51539.0,52439.0,30,-1.0,
base,active,,51553.0,52453.0,59,-1.0,
base,active,,51562.0,52462.0,53,-1.0,
base,active,,51565.0,52465.0,3,-1.0,
base,active,,51578.0,52478.0,49,-1.0,
base,active,,51604.0,52504.0,44,-1.0,
base,active,,51617.0,52517.0,48,-1.0,
base,active,,51669.0,52569.0,32,-1.0,
base,active,,51675.0,52575.0,55,-1.0,
base,active,,51683.0,52583.0,24,-1.0,
base,active,,51691.0,52591.0,6,-1.0,
base,active,,51727.0,52627.0,0,-1.0,
base,active,,51767.0,52667.0,40,-1.0,
base,active,,51786.0,52686.0,16,-1.0,
base,active,,51812.0,52712.0,5,-1.0,
base,active,,51835.0,52735.0,13,-1.0,
base,active,,51856.0,52756.0,18,-1.0,
base,active,,51863.0,52763.0,4,-1.0,
base,active,,51876.0,52776.0,19,-1.0,
base,active,,51889.0,52789.0,35,-1.0,
base,active,,51896.0,52796.0,17,-1.0,
base,active,,51941.0,52841.0,15,-1.0,
base,active,,51944.0,52844.0,61,-1.0,
base,active,,51947.0,52847.0,1,-1.0,
base,active,,51974.0,52874.0,7,-1.0,
base,active,,52028.0,52928.0,60,-1.0,
base,active,,52065.0,52965.0,38,-1.0,
base,active,,52066.0,52966.0,42,-1.0,
base,active,,52100.0,53000.0,10,-1.0,
base,active,,52121.0,53021.0,62,-1.0,
base,active,,52161.0,53061.0,63,-1.0,
base,active,,52179.0,57561.0,39,-1.0,
base,active,,52281.0,57561.0,14,-1.0,
base,switching_off,,52284.0,54984.0,47,-2.0,
base,switching_off,,52288.0,54988.0,31,-2.0,
base,switching_off,,52293.0,54993.0,21,-2.0,
base,active,,52293.0,57561.0,27,-1.0,
base,switching_off,,52294.0,54994.0,37,-2.0,
base,switching_off,,52298.0,54998.0,54,-2.0,
base,switching_off,,52306.0,55006.0,20,-2.0,
base,switching_off,,52310.0,55010.0,57,-2.0,
base,switching_off,,52312.0,55012.0,58,-2.0,
base,switching_off,,52315.0,55015.0,28,-2.0,
base,switching_off,,52317.0,55017.0,11 41,-2.0,
base,switching_off,,52352.0,55052.0,8,-2.0,
base,switching_off,,52373.0,55073.0,12,-2.0,
base,switching_off,,52390.0,55090.0,56,-2.0,
base,switching_off,,52422.0,55122.0,25,-2.0,
base,switching_off,,52439.0,55139.0,30,-2.0,
base,active,,52446.0,57561.0,29,-1.0,
base,switching_off,,52453.0,55153.0,59,-2.0,
base,switching_off,,52462.0,55162.0,53,-2.0,
base,switching_off,,52465.0,55165.0,3,-2.0,
base,switching_off,,52478.0,55178.0,49,-2.0,
base,switching_off,,52504.0,55204.0,44,-2.0,
base,active,,52504.0,57561.0,22,-1.0,
base,switching_off,,52517.0,55217.0,48,-2.0,
base,active,,52538.0,57561.0,45,-1.0,
base,active,,52566.0,57561.0,33,-1.0,
base,switching_off,,52569.0,55269.0,32,-2.0,
base,switching_off,,52575.0,55275.0,55,-2.0,
base,active,,52577.0,57561.0,50,-1.0,
base,switching_off,,52583.0,55283.0,24,-2.0,
base,switching_off,,52591.0,55291.0,6,-2.0,
base,active,,52609.0,57561.0,46,-1.0,
base,switching_off,,52627.0,55327.0,0,-2.0,
base,switching_off,,52667.0,55367.0,40,-2.0,
base,switching_off,,52686.0,55386.0,16,-2.0,
base,switching_off,,52712.0,55412.0,5,-2.0,
base,switching_off,,52735.0,55435.0,13,-2.0,
base,switching_off,,52756.0,55456.0,18,-2.0,
base,switching_off,,52763.0,55463.0,4,-2.0,
base,active,,52771.0,57561.0,23,-1.0,
base,switching_off,,52776.0,55476.0,19,-2.0,
base,switching_off,,52789.0,55489.0,35,-2.0,
base,switching_off,,52796.0,55496.0,17,-2.0,
base,switching_off,,52841.0,55541.0,15,-2.0,
base,switching_off,,52844.0,55544.0,61,-2.0,
base,switching_off,,52847.0,55547.0,1,-2.0,
base,active,,52862.0,57561.0,51,-1.0,
base,switching_off,,52874.0,55574.0,7,-2.0,
base,switching_off,,52928.0,55628.0,60,-2.0,
base,active,,52948.0,57561.0,36,-1.0,
base,switching_off,,52965.0,55665.0,38,-2.0,
base,switching_off,,52966.0,55666.0,42,-2.0,
base,active,,52980.0,57561.0,2,-1.0,
base,active,,52988.0,57561.0,52,-1.0,
base,active,,52996.0,57561.0,26,-1.0,
base,switching_off,,53000.0,55700.0,10,-2.0,
base,switching_off,,53021.0,55721.0,62,-2.0,
base,active,,53026.0,57561.0,34,-1.0,
base,active,,53032.0,57561.0,9,-1.0,
base,switching_off,,53061.0,55761.0,63,-2.0,
base,active,,53062.0,57561.0,43,-1.0,
base,switching_on,,54984.0,56784.0,47,-3.0,
base,switching_on,,54988.0,56788.0,31,-3.0,
base,switching_on,,54993.0,56793.0,21,-3.0,
base,switching_on,,54994.0,56794.0,37,-3.0,
base,switching_on,,54998.0,56798.0,54,-3.0,
base,switching_on,,55006.0,56806.0,20,-3.0,
base,switching_on,,55010.0,56810.0,57,-3.0,
base,switching_on,,55012.0,56812.0,58,-3.0,
base,switching_on,,55015.0,56815.0,28,-3.0,
base,switching_on,,55017.0,56817.0,11 41,-3.0,
base,switching_on,,55052.0,56852.0,8,-3.0,
base,switching_on,,55073.0,56873.0,12,-3.0,
base,switching_on,,55090.0,56890.0,56,-3.0,
base,switching_on,,55122.0,56922.0,25,-3.0,
base,switching_on,,55139.0,56939.0,30,-3.0,
base,switching_on,,55153.0,56953.0,59,-3.0,
base,switching_on,,55162.0,56962.0,53,-3.0,
base,switching_on,,55165.0,56965.0,3,-3.0,
base,switching_on,,55178.0,56978.0,49,-3.0,
base,switching_on,,55204.0,57004.0,44,-3.0,
base,switching_on,,55217.0,57017.0,48,-3.0,
base,switching_on,,55269.0,57069.0,32,-3.0,
base,switching_on,,55275.0,57075.0,55,-3.0,
base,switching_on,,55283.0,57083.0,24,-3.0,
base,switching_on,,55291.0,57091.0,6,-3.0,
base,switching_on,,55327.0,57127.0,0,-3.0,
base,switching_on,,55367.0,57167.0,40,-3.0,
base,switching_on,,55386.0,57186.0,16,-3.0,
base,switching_on,,55412.0,57212.0,5,-3.0,
base,switching_on,,55435.0,57235.0,13,-3.0,
base,switching_on,,55456.0,57256.0,18,-3.0,
base,switching_on,,55463.0,57263.0,4,-3.0,
base,switching_on,,55476.0,57276.0,19,-3.0,
base,switching_on,,55489.0,57289.0,35,-3.0,
base,switching_on,,55496.0,57296.0,17,-3.0,
base,switching_on,,55541.0,57341.0,15,-3.0,
base,switching_on,,55544.0,57344.0,61,-3.0,
base,switching_on,,55547.0,57347.0,1,-3.0,
base,switching_on,,55574.0,57374.0,7,-3.0,
base,switching_on,,55628.0,57428.0,60,-3.0,
base,switching_on,,55665.0,57465.0,38,-3.0,
base,switching_on,,55666.0,57466.0,42,-3.0,
base,switching_on,,55700.0,57500.0,10,-3.0,
base,switching_on,,55721.0,57521.0,62,-3.0,
base,switching_on,,55761.0,57561.0,63,-3.0,
base,active,,56784.0,57561.0,47,-1.0,
base,active,,56788.0,57561.0,31,-1.0,
base,active,,56793.0,57561.0,21,-1.0,
base,active,,56794.0,57561.0,37,-1.0,
base,active,,56798.0,57561.0,54,-1.0,
base,active,,56806.0,57561.0,20,-1.0,
base,active,,56810.0,57561.0,57,-1.0,
base,active,,56812.0,57561.0,58,-1.0,
base,active,,56815.0,57561.0,28,-1.0,
base,active,,56817.0,57561.0,11 41,-1.0,
base,active,,56852.0,57561.0,8,-1.0,
base,active,,56873.0,57561.0,12,-1.0,
base,active,,56890.0,57561.0,56,-1.0,
base,active,,56922.0,57561.0,25,-1.0,
base,active,,56939.0,57561.0,30,-1.0,
base,active,,56953.0,57561.0,59,-1.0,
base,active,,56962.0,57561.0,53,-1.0,
base,active,,56965.0,57561.0,3,-1.0,
base,active,,56978.0,57561.0,49,-1.0,
base,active,,57004.0,57561.0,44,-1.0,
base,active,,57017.0,57561.0,48,-1.0,
base,active,,57069.0,57561.0,32,-1.0,
base,active,,57075.0,57561.0,55,-1.0,
base,active,,57083.0,57561.0,24,-1.0,
base,active,,57091.0,57561.0,6,-1.0,
base,active,,57127.0,57561.0,0,-1.0,
base,active,,57167.0,57561.0,40,-1.0,
base,active,,57186.0,57561.0,16,-1.0,
base,active,,57212.0,57561.0,5,-1.0,
base,active,,57235.0,57561.0,13,-1.0,
base,active,,57256.0,57561.0,18,-1.0,
base,active,,57263.0,57561.0,4,-1.0,
base,active,,57276.0,57561.0,19,-1.0,
base,active,,57289.0,57561.0,35,-1.0,
base,active,,57296.0,57561.0,17,-1.0,
base,active,,57341.0,57561.0,15,-1.0,
base,active,,57344.0,57561.0,61,-1.0,
base,active,,57347.0,57561.0,1,-1.0,
base,active,,57374.0,57561.0,7,-1.0,
base,active,,57428.0,57561.0,60,-1.0,
base,active,,57465.0,57561.0,38,-1.0,
base,active,,57466.0,57561.0,42,-1.0,
base,active,,57500.0,57561.0,10,-1.0,
base,active,,57521.0,57561.0,62,-1.0,
base,active,49973.0,57561.0,57563.0,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63,9262620.0,False
base,active,50059.0,57563.0,57932.0,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63,9262621.0,False
base,active,,57932.0,58832.0,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63,-1.0,
base,switching_off,,58832.0,61532.0,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63,-2.0,
base,sleeping,,61532.0,62278.0,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,-4.0,
base,sleeping,,61532.0,65386.0,16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31,-4.0,
base,sleeping,,61532.0,65620.0,32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47,-4.0,
base,sleeping,,61532.0,66091.0,48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63,-4.0,
base,switching_on,,62278.0,64078.0,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,-3.0,
base,active,62278.0,64078.0,66650.0,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9262622.0,False
base,switching_on,,65386.0,67186.0,16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31,-3.0,
base,switching_on,,65620.0,67420.0,32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47,-3.0,
base,switching_on,,66091.0,67891.0,48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63,-3.0,
base,active,,66650.0,67550.0,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,-1.0,
base,active,65386.0,67186.0,67269.0,16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31,9262623.0,False
base,active,,67269.0,68169.0,16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31,-1.0,
base,active,65620.0,67420.0,67875.0,32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47,9262624.0,False
base,switching_off,,67550.0,70250.0,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,-2.0,
